response_option_left_location,accuracyCriterion,response_option_right_location,stimulus1_location,seconds,percentCorrect,end_message,image_stimulus1_location,speed,accuracy_feedback_location,moving_response_options,rule_A,image_stimulus2_location,rule_B,press_message,intro_message,aim,response_option_B,response_option_A,latencyCriterion,stimulus2_location,n_pairs_test_blocks,max_pairs_practice_blocks,accuracy,trialType,stimulus1_category,stimulus2_category,task.thisRepN,task.thisTrialN,task.thisN,task.thisIndex,practice_blocks.thisRepN,practice_blocks.thisTrialN,practice_blocks.thisN,practice_blocks.thisIndex,practice_Afirst.thisRepN,practice_Afirst.thisTrialN,practice_Afirst.thisN,practice_Afirst.thisIndex,practice_trials_Afirst.thisRepN,practice_trials_Afirst.thisTrialN,practice_trials_Afirst.thisN,practice_trials_Afirst.thisIndex,practice_trials_B.thisRepN,practice_trials_B.thisTrialN,practice_trials_B.thisN,practice_trials_B.thisIndex,practice_Asecond.thisRepN,practice_Asecond.thisTrialN,practice_Asecond.thisN,practice_Asecond.thisIndex,test_blocks.thisRepN,test_blocks.thisTrialN,test_blocks.thisN,test_blocks.thisIndex,stimulus1,stimulus2,img_stimulus1,img_stimulus2,response_option_left,response_option_right,required_response_A.keys,required_response_A.corr,required_response_A.rt,feedback_response_A.keys,feedback_response_A.corr,feedback_response_A.rt,required_response_B.keys,required_response_B.corr,required_response_B.rt,feedback_response_B.keys,feedback_response_B.corr,feedback_response_B.rt,participant,UseMonkey,gender,age,frameRate,expName,date,StartingBlock,
"[-0.3, -0.6]",20,"[0.3, -0.6]","[0, 0.2]",seconds,percent correct,End of task.,"[0, 0.3]",Speed:,"[0, -0.7]",False,"Respond AS IF flowers are positive and insects are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue","[0, -0.3]","Respond AS IF insects are positive and flowers are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue",Press 'e' or 'i' to continue,"This task will present you with pairs of words. 

You will be given rules on how to respond to them. 

Go as quickly as you can while being accurate.

Place your fingers on the 'e' and 'i' keys. 
Press either one to continue.",Aim for >80% and <2 seconds,Similar,Different,2,"[0, -0.2]",3,4,Accuracy:,2,a,d,0,0,0,0,1,0,1,0,0,0,0,0,5,2,22,1,,,,,,,,,,,,,rose,hateful,blank.png,blank.png,Different,Similar,e,1,0.10185790062,i,1,0.101644039154,,,,,,,1,y,m,28,59.7350712311,IRAP,2016_May_05_1925,a,
"[-0.3, -0.6]",20,"[0.3, -0.6]","[0, 0.2]",seconds,percent correct,End of task.,"[0, 0.3]",Speed:,"[0, -0.7]",False,"Respond AS IF flowers are positive and insects are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue","[0, -0.3]","Respond AS IF insects are positive and flowers are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue",Press 'e' or 'i' to continue,"This task will present you with pairs of words. 

You will be given rules on how to respond to them. 

Go as quickly as you can while being accurate.

Place your fingers on the 'e' and 'i' keys. 
Press either one to continue.",Aim for >80% and <2 seconds,Similar,Different,2,"[0, -0.2]",3,4,Accuracy:,1,a,c,0,0,0,0,1,0,1,0,0,0,0,0,5,3,23,0,,,,,,,,,,,,,daffodil,friendly,blank.png,blank.png,Different,Similar,i,1,0.101713895798,e,1,0.101522922516,,,,,,,1,y,m,28,59.7350712311,IRAP,2016_May_05_1925,a,
"[-0.3, -0.6]",20,"[0.3, -0.6]","[0, 0.2]",seconds,percent correct,End of task.,"[0, 0.3]",Speed:,"[0, -0.7]",False,"Respond AS IF flowers are positive and insects are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue","[0, -0.3]","Respond AS IF insects are positive and flowers are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue",Press 'e' or 'i' to continue,"This task will present you with pairs of words. 

You will be given rules on how to respond to them. 

Go as quickly as you can while being accurate.

Place your fingers on the 'e' and 'i' keys. 
Press either one to continue.",Aim for >80% and <2 seconds,Similar,Different,2,"[0, -0.2]",3,4,Accuracy:,2,a,d,0,0,0,0,1,0,1,0,0,0,0,0,6,0,24,1,,,,,,,,,,,,,daisy,hostile,blank.png,blank.png,Different,Similar,e,1,0.100915193558,i,1,0.100353956223,,,,,,,1,y,m,28,59.7350712311,IRAP,2016_May_05_1925,a,
"[-0.3, -0.6]",20,"[0.3, -0.6]","[0, 0.2]",seconds,percent correct,End of task.,"[0, 0.3]",Speed:,"[0, -0.7]",False,"Respond AS IF flowers are positive and insects are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue","[0, -0.3]","Respond AS IF insects are positive and flowers are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue",Press 'e' or 'i' to continue,"This task will present you with pairs of words. 

You will be given rules on how to respond to them. 

Go as quickly as you can while being accurate.

Place your fingers on the 'e' and 'i' keys. 
Press either one to continue.",Aim for >80% and <2 seconds,Similar,Different,2,"[0, -0.2]",3,4,Accuracy:,1,a,c,0,0,0,0,1,0,1,0,0,0,0,0,6,1,25,0,,,,,,,,,,,,,daffodil,pretty,blank.png,blank.png,Different,Similar,i,1,0.102115154266,e,1,0.102056980133,,,,,,,1,y,m,28,59.7350712311,IRAP,2016_May_05_1925,a,
"[-0.3, -0.6]",20,"[0.3, -0.6]","[0, 0.2]",seconds,percent correct,End of task.,"[0, 0.3]",Speed:,"[0, -0.7]",False,"Respond AS IF flowers are positive and insects are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue","[0, -0.3]","Respond AS IF insects are positive and flowers are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue",Press 'e' or 'i' to continue,"This task will present you with pairs of words. 

You will be given rules on how to respond to them. 

Go as quickly as you can while being accurate.

Place your fingers on the 'e' and 'i' keys. 
Press either one to continue.",Aim for >80% and <2 seconds,Similar,Different,2,"[0, -0.2]",3,4,Accuracy:,3,b,c,0,0,0,0,1,0,1,0,0,0,0,0,6,2,26,2,,,,,,,,,,,,,maggot,friendly,blank.png,blank.png,Different,Similar,e,1,0.101315975189,i,1,0.101029872894,,,,,,,1,y,m,28,59.7350712311,IRAP,2016_May_05_1925,a,
"[-0.3, -0.6]",20,"[0.3, -0.6]","[0, 0.2]",seconds,percent correct,End of task.,"[0, 0.3]",Speed:,"[0, -0.7]",False,"Respond AS IF flowers are positive and insects are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue","[0, -0.3]","Respond AS IF insects are positive and flowers are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue",Press 'e' or 'i' to continue,"This task will present you with pairs of words. 

You will be given rules on how to respond to them. 

Go as quickly as you can while being accurate.

Place your fingers on the 'e' and 'i' keys. 
Press either one to continue.",Aim for >80% and <2 seconds,Similar,Different,2,"[0, -0.2]",3,4,Accuracy:,4,b,d,0,0,0,0,1,0,1,0,0,0,0,0,6,3,27,3,,,,,,,,,,,,,bee,mean,blank.png,blank.png,Different,Similar,i,1,0.101821899414,e,1,0.101451158524,,,,,,,1,y,m,28,59.7350712311,IRAP,2016_May_05_1925,a,
"[-0.3, -0.6]",20,"[0.3, -0.6]","[0, 0.2]",seconds,percent correct,End of task.,"[0, 0.3]",Speed:,"[0, -0.7]",False,"Respond AS IF flowers are positive and insects are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue","[0, -0.3]","Respond AS IF insects are positive and flowers are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue",Press 'e' or 'i' to continue,"This task will present you with pairs of words. 

You will be given rules on how to respond to them. 

Go as quickly as you can while being accurate.

Place your fingers on the 'e' and 'i' keys. 
Press either one to continue.",Aim for >80% and <2 seconds,Similar,Different,2,"[0, -0.2]",3,4,Accuracy:,3,b,c,0,0,0,0,1,0,1,0,0,0,0,0,7,0,28,2,,,,,,,,,,,,,wasp,good,blank.png,blank.png,Different,Similar,e,1,0.10150885582,i,1,0.101320028305,,,,,,,1,y,m,28,59.7350712311,IRAP,2016_May_05_1925,a,
"[-0.3, -0.6]",20,"[0.3, -0.6]","[0, 0.2]",seconds,percent correct,End of task.,"[0, 0.3]",Speed:,"[0, -0.7]",False,"Respond AS IF flowers are positive and insects are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue","[0, -0.3]","Respond AS IF insects are positive and flowers are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue",Press 'e' or 'i' to continue,"This task will present you with pairs of words. 

You will be given rules on how to respond to them. 

Go as quickly as you can while being accurate.

Place your fingers on the 'e' and 'i' keys. 
Press either one to continue.",Aim for >80% and <2 seconds,Similar,Different,2,"[0, -0.2]",3,4,Accuracy:,2,a,d,0,0,0,0,1,0,1,0,0,0,0,0,7,1,29,1,,,,,,,,,,,,,lilly,pain,blank.png,blank.png,Different,Similar,e,1,0.101448059082,i,1,0.101073980331,,,,,,,1,y,m,28,59.7350712311,IRAP,2016_May_05_1925,a,
"[-0.3, -0.6]",20,"[0.3, -0.6]","[0, 0.2]",seconds,percent correct,End of task.,"[0, 0.3]",Speed:,"[0, -0.7]",False,"Respond AS IF flowers are positive and insects are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue","[0, -0.3]","Respond AS IF insects are positive and flowers are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue",Press 'e' or 'i' to continue,"This task will present you with pairs of words. 

You will be given rules on how to respond to them. 

Go as quickly as you can while being accurate.

Place your fingers on the 'e' and 'i' keys. 
Press either one to continue.",Aim for >80% and <2 seconds,Similar,Different,2,"[0, -0.2]",3,4,Accuracy:,1,a,c,0,0,0,0,1,0,1,0,0,0,0,0,7,2,30,0,,,,,,,,,,,,,rose,pretty,blank.png,blank.png,Different,Similar,i,1,0.101449966431,e,1,0.101230859756,,,,,,,1,y,m,28,59.7350712311,IRAP,2016_May_05_1925,a,
"[-0.3, -0.6]",20,"[0.3, -0.6]","[0, 0.2]",seconds,percent correct,End of task.,"[0, 0.3]",Speed:,"[0, -0.7]",False,"Respond AS IF flowers are positive and insects are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue","[0, -0.3]","Respond AS IF insects are positive and flowers are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue",Press 'e' or 'i' to continue,"This task will present you with pairs of words. 

You will be given rules on how to respond to them. 

Go as quickly as you can while being accurate.

Place your fingers on the 'e' and 'i' keys. 
Press either one to continue.",Aim for >80% and <2 seconds,Similar,Different,2,"[0, -0.2]",3,4,Accuracy:,4,b,d,0,0,0,0,1,0,1,0,0,0,0,0,7,3,31,3,,,,,,,,,,,,,bee,hateful,blank.png,blank.png,Different,Similar,i,1,0.10141992569,e,1,0.100969076157,,,,,,,1,y,m,28,59.7350712311,IRAP,2016_May_05_1925,a,
"[-0.3, -0.6]",20,"[0.3, -0.6]","[0, 0.2]",seconds,percent correct,End of task.,"[0, 0.3]",Speed:,"[0, -0.7]",False,"Respond AS IF flowers are positive and insects are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue","[0, -0.3]","Respond AS IF insects are positive and flowers are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue",Press 'e' or 'i' to continue,"This task will present you with pairs of words. 

You will be given rules on how to respond to them. 

Go as quickly as you can while being accurate.

Place your fingers on the 'e' and 'i' keys. 
Press either one to continue.",Aim for >80% and <2 seconds,Similar,Different,2,"[0, -0.2]",3,4,Accuracy:,4,b,d,0,0,0,0,1,0,1,0,,,,,,,,,0,0,0,3,,,,,,,,,maggot,mean,blank.png,blank.png,Different,Similar,,,,,,,e,1,0.101003885269,i,1,0.100617170334,1,y,m,28,59.7350712311,IRAP,2016_May_05_1925,a,
"[-0.3, -0.6]",20,"[0.3, -0.6]","[0, 0.2]",seconds,percent correct,End of task.,"[0, 0.3]",Speed:,"[0, -0.7]",False,"Respond AS IF flowers are positive and insects are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue","[0, -0.3]","Respond AS IF insects are positive and flowers are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue",Press 'e' or 'i' to continue,"This task will present you with pairs of words. 

You will be given rules on how to respond to them. 

Go as quickly as you can while being accurate.

Place your fingers on the 'e' and 'i' keys. 
Press either one to continue.",Aim for >80% and <2 seconds,Similar,Different,2,"[0, -0.2]",3,4,Accuracy:,3,b,c,0,0,0,0,1,0,1,0,,,,,,,,,0,1,1,2,,,,,,,,,spider,friendly,blank.png,blank.png,Different,Similar,,,,,,,i,1,0.101982831955,e,1,0.101819992065,1,y,m,28,59.7350712311,IRAP,2016_May_05_1925,a,
"[-0.3, -0.6]",20,"[0.3, -0.6]","[0, 0.2]",seconds,percent correct,End of task.,"[0, 0.3]",Speed:,"[0, -0.7]",False,"Respond AS IF flowers are positive and insects are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue","[0, -0.3]","Respond AS IF insects are positive and flowers are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue",Press 'e' or 'i' to continue,"This task will present you with pairs of words. 

You will be given rules on how to respond to them. 

Go as quickly as you can while being accurate.

Place your fingers on the 'e' and 'i' keys. 
Press either one to continue.",Aim for >80% and <2 seconds,Similar,Different,2,"[0, -0.2]",3,4,Accuracy:,1,a,c,0,0,0,0,1,0,1,0,,,,,,,,,0,2,2,0,,,,,,,,,daisy,good,blank.png,blank.png,Different,Similar,,,,,,,e,1,0.10190987587,i,1,0.101719141006,1,y,m,28,59.7350712311,IRAP,2016_May_05_1925,a,
"[-0.3, -0.6]",20,"[0.3, -0.6]","[0, 0.2]",seconds,percent correct,End of task.,"[0, 0.3]",Speed:,"[0, -0.7]",False,"Respond AS IF flowers are positive and insects are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue","[0, -0.3]","Respond AS IF insects are positive and flowers are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue",Press 'e' or 'i' to continue,"This task will present you with pairs of words. 

You will be given rules on how to respond to them. 

Go as quickly as you can while being accurate.

Place your fingers on the 'e' and 'i' keys. 
Press either one to continue.",Aim for >80% and <2 seconds,Similar,Different,2,"[0, -0.2]",3,4,Accuracy:,2,a,d,0,0,0,0,1,0,1,0,,,,,,,,,0,3,3,1,,,,,,,,,lilly,pain,blank.png,blank.png,Different,Similar,,,,,,,i,1,0.10155916214,e,1,0.101356983185,1,y,m,28,59.7350712311,IRAP,2016_May_05_1925,a,
"[-0.3, -0.6]",20,"[0.3, -0.6]","[0, 0.2]",seconds,percent correct,End of task.,"[0, 0.3]",Speed:,"[0, -0.7]",False,"Respond AS IF flowers are positive and insects are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue","[0, -0.3]","Respond AS IF insects are positive and flowers are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue",Press 'e' or 'i' to continue,"This task will present you with pairs of words. 

You will be given rules on how to respond to them. 

Go as quickly as you can while being accurate.

Place your fingers on the 'e' and 'i' keys. 
Press either one to continue.",Aim for >80% and <2 seconds,Similar,Different,2,"[0, -0.2]",3,4,Accuracy:,2,a,d,0,0,0,0,1,0,1,0,,,,,,,,,1,0,4,1,,,,,,,,,daffodil,mean,blank.png,blank.png,Different,Similar,,,,,,,i,1,0.101635932922,e,1,0.101485013962,1,y,m,28,59.7350712311,IRAP,2016_May_05_1925,a,
"[-0.3, -0.6]",20,"[0.3, -0.6]","[0, 0.2]",seconds,percent correct,End of task.,"[0, 0.3]",Speed:,"[0, -0.7]",False,"Respond AS IF flowers are positive and insects are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue","[0, -0.3]","Respond AS IF insects are positive and flowers are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue",Press 'e' or 'i' to continue,"This task will present you with pairs of words. 

You will be given rules on how to respond to them. 

Go as quickly as you can while being accurate.

Place your fingers on the 'e' and 'i' keys. 
Press either one to continue.",Aim for >80% and <2 seconds,Similar,Different,2,"[0, -0.2]",3,4,Accuracy:,4,b,d,0,0,0,0,1,0,1,0,,,,,,,,,1,1,5,3,,,,,,,,,maggot,hostile,blank.png,blank.png,Different,Similar,,,,,,,e,1,0.101709127426,i,1,0.101547956467,1,y,m,28,59.7350712311,IRAP,2016_May_05_1925,a,
"[-0.3, -0.6]",20,"[0.3, -0.6]","[0, 0.2]",seconds,percent correct,End of task.,"[0, 0.3]",Speed:,"[0, -0.7]",False,"Respond AS IF flowers are positive and insects are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue","[0, -0.3]","Respond AS IF insects are positive and flowers are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue",Press 'e' or 'i' to continue,"This task will present you with pairs of words. 

You will be given rules on how to respond to them. 

Go as quickly as you can while being accurate.

Place your fingers on the 'e' and 'i' keys. 
Press either one to continue.",Aim for >80% and <2 seconds,Similar,Different,2,"[0, -0.2]",3,4,Accuracy:,1,a,c,0,0,0,0,1,0,1,0,,,,,,,,,1,2,6,0,,,,,,,,,rose,good,blank.png,blank.png,Different,Similar,,,,,,,e,1,0.101629972458,i,1,0.101443052292,1,y,m,28,59.7350712311,IRAP,2016_May_05_1925,a,
"[-0.3, -0.6]",20,"[0.3, -0.6]","[0, 0.2]",seconds,percent correct,End of task.,"[0, 0.3]",Speed:,"[0, -0.7]",False,"Respond AS IF flowers are positive and insects are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue","[0, -0.3]","Respond AS IF insects are positive and flowers are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue",Press 'e' or 'i' to continue,"This task will present you with pairs of words. 

You will be given rules on how to respond to them. 

Go as quickly as you can while being accurate.

Place your fingers on the 'e' and 'i' keys. 
Press either one to continue.",Aim for >80% and <2 seconds,Similar,Different,2,"[0, -0.2]",3,4,Accuracy:,3,b,c,0,0,0,0,1,0,1,0,,,,,,,,,1,3,7,2,,,,,,,,,wasp,happy,blank.png,blank.png,Different,Similar,,,,,,,i,1,0.101548910141,e,1,0.101330041885,1,y,m,28,59.7350712311,IRAP,2016_May_05_1925,a,
"[-0.3, -0.6]",20,"[0.3, -0.6]","[0, 0.2]",seconds,percent correct,End of task.,"[0, 0.3]",Speed:,"[0, -0.7]",False,"Respond AS IF flowers are positive and insects are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue","[0, -0.3]","Respond AS IF insects are positive and flowers are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue",Press 'e' or 'i' to continue,"This task will present you with pairs of words. 

You will be given rules on how to respond to them. 

Go as quickly as you can while being accurate.

Place your fingers on the 'e' and 'i' keys. 
Press either one to continue.",Aim for >80% and <2 seconds,Similar,Different,2,"[0, -0.2]",3,4,Accuracy:,4,b,d,0,0,0,0,1,0,1,0,,,,,,,,,2,0,8,3,,,,,,,,,bee,hostile,blank.png,blank.png,Different,Similar,,,,,,,e,1,0.101733922958,i,1,0.101564884186,1,y,m,28,59.7350712311,IRAP,2016_May_05_1925,a,
"[-0.3, -0.6]",20,"[0.3, -0.6]","[0, 0.2]",seconds,percent correct,End of task.,"[0, 0.3]",Speed:,"[0, -0.7]",False,"Respond AS IF flowers are positive and insects are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue","[0, -0.3]","Respond AS IF insects are positive and flowers are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue",Press 'e' or 'i' to continue,"This task will present you with pairs of words. 

You will be given rules on how to respond to them. 

Go as quickly as you can while being accurate.

Place your fingers on the 'e' and 'i' keys. 
Press either one to continue.",Aim for >80% and <2 seconds,Similar,Different,2,"[0, -0.2]",3,4,Accuracy:,3,b,c,0,0,0,0,1,0,1,0,,,,,,,,,2,1,9,2,,,,,,,,,spider,pretty,blank.png,blank.png,Different,Similar,,,,,,,i,1,0.101921081543,e,1,0.101803064346,1,y,m,28,59.7350712311,IRAP,2016_May_05_1925,a,
"[-0.3, -0.6]",20,"[0.3, -0.6]","[0, 0.2]",seconds,percent correct,End of task.,"[0, 0.3]",Speed:,"[0, -0.7]",False,"Respond AS IF flowers are positive and insects are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue","[0, -0.3]","Respond AS IF insects are positive and flowers are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue",Press 'e' or 'i' to continue,"This task will present you with pairs of words. 

You will be given rules on how to respond to them. 

Go as quickly as you can while being accurate.

Place your fingers on the 'e' and 'i' keys. 
Press either one to continue.",Aim for >80% and <2 seconds,Similar,Different,2,"[0, -0.2]",3,4,Accuracy:,1,a,c,0,0,0,0,1,0,1,0,,,,,,,,,2,2,10,0,,,,,,,,,daisy,happy,blank.png,blank.png,Different,Similar,,,,,,,e,1,0.101292133331,i,1,0.100917100906,1,y,m,28,59.7350712311,IRAP,2016_May_05_1925,a,
